Organism ID in the KineticTable;Organism Name - representative
661;Brassica rapa
661;Brassica rapa
663;Matthiola incana
663;Matthiola incana
664;Onobrychis viciifolia
665;Gerbera hybrida
665;Gerbera hybrida
665;Gerbera hybrida
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
666;Medicago truncatula
668;Dianthus caryophyllus
668;Dianthus caryophyllus
668;Dianthus caryophyllus
668;Dianthus caryophyllus
669;Rosa hybrida
669;Rosa hybrida
671;Callistephus chinensis
671;Callistephus chinensis
671;Callistephus chinensis
671;Callistephus chinensis
673;Lilium longiflorum
673;Lilium longiflorum
673;Lilium longiflorum
673;Lilium longiflorum
673;Lilium longiflorum
674;Cryptococcus laurentii
674;Cryptococcus laurentii
675;Saccharum spp.
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
677;Caenorhabditis elegans
679;Sphingomonas elodea
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
681;Xenopus laevis
684;Candida maltosa
684;Candida maltosa
684;Candida maltosa
686;Apium graveolens
686;Apium graveolens
686;Apium graveolens
686;Apium graveolens
687;Striga hermonthica
688;Orobanche ramosa
691;Meriones unguiculatus
695;Corynebacterium cyclohexanicum
696;Tanacetum vulgare
697;Saccharomyces fermentati
698;Asparagus officinalis
698;Asparagus officinalis
699;Lactuca sativa
699;Lactuca sativa
699;Lactuca sativa
699;Lactuca sativa
699;Lactuca sativa
699;Lactuca sativa
699;Lactuca sativa
699;Lactuca sativa
699;Lactuca sativa
699;Lactuca sativa
700;Bacillus caldolyticus
700;Bacillus caldolyticus
700;Bacillus caldolyticus
700;Bacillus caldolyticus
701;Solanum melongena
701;Solanum melongena
702;Rosa sp.
703;Bacillus psychrophilus
703;Bacillus psychrophilus
703;Bacillus psychrophilus
706;Arthrobacter histidinolovorans
707;Brucella suis
707;Brucella suis
707;Brucella suis
707;Brucella suis
708;Clostridium innocuum
709;gastrointestinal bacteria
710;Sinningia cardinalis
711;Columnea hybrida
713;Streptomyces antibioticus
713;Streptomyces antibioticus
713;Streptomyces antibioticus
714;Datura innoxia
714;Datura innoxia
714;Datura innoxia
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
715;Arabidopsis sp.
716;Brugmansia candida
716;Brugmansia candida
716;Brugmansia candida
716;Brugmansia candida
717;Calystegia sepium
717;Calystegia sepium
717;Calystegia sepium
718;Physalis alkekengi
719;Physalis peruviana
721;Coleus blumei
722;Solenostemon scutellarioides
723;Clostridium paraputrificum
723;Clostridium paraputrificum
724;Phaseolus aureus
724;Phaseolus aureus
725;Rhodococcus rhodochrous
726;Pinus sylvestris
726;Pinus sylvestris
726;Pinus sylvestris
726;Pinus sylvestris
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
727;Streptomyces sp.
728;Pseudonocardia sp.
729;Mentha spicata
730;Methylococcus capsulatus
730;Methylococcus capsulatus
730;Methylococcus capsulatus
730;Methylococcus capsulatus
730;Methylococcus capsulatus
731;Methylomicrobium album
732;Methylomicrobium sp.
733;Methylobacterium salsuginis
734;Methylobacterium oryzae
734;Methylobacterium oryzae
734;Methylobacterium oryzae
735;Methylobacterium lusitanum
736;Nocardia sp.
736;Nocardia sp.
736;Nocardia sp.
736;Nocardia sp.
736;Nocardia sp.
736;Nocardia sp.
736;Nocardia sp.
737;Xanthobacter sp.
737;Xanthobacter sp.
737;Xanthobacter sp.
738;Cicer arietinum
738;Cicer arietinum
738;Cicer arietinum
738;Cicer arietinum
738;Cicer arietinum
738;Cicer arietinum
739;Eschscholzia californica
740;Papaver somniferum
740;Papaver somniferum
740;Papaver somniferum
740;Papaver somniferum
740;Papaver somniferum
740;Papaver somniferum
740;Papaver somniferum
740;Papaver somniferum
740;Papaver somniferum
740;Papaver somniferum
755;Papaver bracteatum
755;Papaver bracteatum
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
760;Methanococcus jannaschii
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
761;Physcomitrella patens
762;Euterpe oleracea
763;Bambusa sp.
777;Pyricularia oryzae
778;Magnaporthe grisea
778;Magnaporthe grisea
778;Magnaporthe grisea
778;Magnaporthe grisea
778;Magnaporthe grisea
778;Magnaporthe grisea
778;Magnaporthe grisea
778;Magnaporthe grisea
778;Magnaporthe grisea
778;Magnaporthe grisea
779;Colletotrichum lagenarium
780;Phialophora lagerbergii
781;Curvularia lunata
781;Curvularia lunata
782;fungus
785;Nocardia globerula
786;Rhodopseudomonas palustris
786;Rhodopseudomonas palustris
786;Rhodopseudomonas palustris
786;Rhodopseudomonas palustris
786;Rhodopseudomonas palustris
786;Rhodopseudomonas palustris
786;Rhodopseudomonas palustris
786;Rhodopseudomonas palustris
786;Rhodopseudomonas palustris
787;Cyanophora paradoxa
787;Cyanophora paradoxa
787;Cyanophora paradoxa
787;Cyanophora paradoxa
787;Cyanophora paradoxa
787;Cyanophora paradoxa
788;Petroselinum hortense
789;Rhizobium etli
789;Rhizobium etli
789;Rhizobium etli
789;Rhizobium etli
789;Rhizobium etli
789;Rhizobium etli
790;Paracoccus sp.
790;Paracoccus sp.
790;Paracoccus sp.
791;Clostridium tyrobutyricum
792;Gnathotrichus sulcatus
793;Gnathotrichus retusus
794;Methanosarcina barkeri
794;Methanosarcina barkeri
794;Methanosarcina barkeri
794;Methanosarcina barkeri
794;Methanosarcina barkeri
794;Methanosarcina barkeri
794;Methanosarcina barkeri
794;Methanosarcina barkeri
794;Methanosarcina barkeri
794;Methanosarcina barkeri
795;Pyrococcus sp.
795;Pyrococcus sp.
795;Pyrococcus sp.
795;Pyrococcus sp.
796;Methanobacterium thermoautotrophicum
796;Methanobacterium thermoautotrophicum
796;Methanobacterium thermoautotrophicum
796;Methanobacterium thermoautotrophicum
796;Methanobacterium thermoautotrophicum
796;Methanobacterium thermoautotrophicum
796;Methanobacterium thermoautotrophicum
797;Halobacterium salinarum
797;Halobacterium salinarum
798;Thermoplasma sp.
799;Methanothermobacter thermautotrophicus
799;Methanothermobacter thermautotrophicus
799;Methanothermobacter thermautotrophicus
799;Methanothermobacter thermautotrophicus
799;Methanothermobacter thermautotrophicus
799;Methanothermobacter thermautotrophicus
799;Methanothermobacter thermautotrophicus
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
800;Sulfolobus tokodaii
801;Amaranthus hypochondriacus
802;Musa acuminata
802;Musa acuminata
802;Musa acuminata
803;Sinorhizobium morelense
803;Sinorhizobium morelense
803;Sinorhizobium morelense
804;Saccharomyces bayanus
805;Saccharomyces ludwigii
807;Geobacillus tepidamans GS5
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
808;Synechocystis sp.
811;Coleus forskohlii
811;Coleus forskohlii
817;Rauvolfia verticillata
817;Rauvolfia verticillata
817;Rauvolfia verticillata
818;Croton stellatopilosus
818;Croton stellatopilosus
818;Croton stellatopilosus
819;Salvia miltiorrhiza
819;Salvia miltiorrhiza
819;Salvia miltiorrhiza
820;Camptotheca acuminata
820;Camptotheca acuminata
820;Camptotheca acuminata
820;Camptotheca acuminata
820;Camptotheca acuminata
820;Camptotheca acuminata
820;Camptotheca acuminata
822;Xanthobacter autotrophicus
822;Xanthobacter autotrophicus
822;Xanthobacter autotrophicus
822;Xanthobacter autotrophicus
823;Streptococcus bovis
823;Streptococcus bovis
823;Streptococcus bovis
823;Streptococcus bovis
823;Streptococcus bovis
824;Streptococcus faecalis
825;Duck
826;Streptococcus thermophilus
826;Streptococcus thermophilus
826;Streptococcus thermophilus
826;Streptococcus thermophilus
826;Streptococcus thermophilus
827;Streptococcus faecium
828;Lactobacillus fermentum
829;Pediococcus pentosaceus
830;Lactobacillus sp.
830;Lactobacillus sp.
831;Pediococcus acidilactici
832;Selenomonas ruminantium
832;Selenomonas ruminantium
832;Selenomonas ruminantium
832;Selenomonas ruminantium
833;Lactobacillus curvatus
834;Bifidobacterium bifidum
834;Bifidobacterium bifidum
834;Bifidobacterium bifidum
834;Bifidobacterium bifidum
834;Bifidobacterium bifidum
835;Raphanus sativus
835;Raphanus sativus
835;Raphanus sativus
835;Raphanus sativus
836;Carassius auratus
836;Carassius auratus
836;Carassius auratus
836;Carassius auratus
836;Carassius auratus
837;Nocardia asteroides
838;Plasmodium berghei
838;Plasmodium berghei
838;Plasmodium berghei
839;Molinema dessetae
840;Lactobacillus acidophilus
840;Lactobacillus acidophilus
840;Lactobacillus acidophilus
840;Lactobacillus acidophilus
840;Lactobacillus acidophilus
840;Lactobacillus acidophilus
840;Lactobacillus acidophilus
841;Streptococcus agalactiae
841;Streptococcus agalactiae
841;Streptococcus agalactiae
841;Streptococcus agalactiae
841;Streptococcus agalactiae
841;Streptococcus agalactiae
841;Streptococcus agalactiae
842;Streptococcus uberis
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
843;Cyprinus carpio
844;Streptococcus cremoris
846;Streptococcus sanguis
847;Streptococcus salivarius
847;Streptococcus salivarius
847;Streptococcus salivarius
848;Lactobacillus helveticus
848;Lactobacillus helveticus
848;Lactobacillus helveticus
848;Lactobacillus helveticus
848;Lactobacillus helveticus
849;Gadus morhua
849;Gadus morhua
850;Salmo salar
850;Salmo salar
850;Salmo salar
850;Salmo salar
850;Salmo salar
850;Salmo salar
850;Salmo salar
850;Salmo salar
850;Salmo salar
850;Salmo salar
851;Fundulus heteroclitus
851;Fundulus heteroclitus
851;Fundulus heteroclitus
852;Streptococcus mitior
853;Bifidobacterium longum
853;Bifidobacterium longum
853;Bifidobacterium longum
853;Bifidobacterium longum
853;Bifidobacterium longum
853;Bifidobacterium longum
853;Bifidobacterium longum
853;Bifidobacterium longum
853;Bifidobacterium longum
853;Bifidobacterium longum
853;Bifidobacterium longum
854;Deinococcus radiodurans
854;Deinococcus radiodurans
854;Deinococcus radiodurans
854;Deinococcus radiodurans
854;Deinococcus radiodurans
855;Acholeplasma laidlawii
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
856;Danio rerio
858;Actinomyces viscosus
859;Streptococcus milleri
860;Lactobacillus salivarius
864;Lactobacillus cellobiosus
865;Lactobacillus confusus
866;Lactobacillus vermiforme
867;Lactobacillus viridescens
868;Lactobacillus mesenteroides
869;Lactococcus raffinolactis
870;Streptococcus acidominimus
871;Pediococcus damnosus
872;Pediococcus dextrinicus
873;Pediococcus halophilus
874;Pediococcus inopinatus
875;Sporosarcina ureae
876;Mycoplasma sp.
877;Rothia dentocariosa
878;Homarus americanus
878;Homarus americanus
878;Homarus americanus
879;Capsella bursa
880;Thlaspi arvense
881;Cardamine hirsuta
882;Bufo calamita
883;Saduria entomon
884;Coregonus sardinella
885;Acipenser baerii
885;Acipenser baerii
886;Acipenser ruthenus
887;Misgurnus fossilis
888;Coregonus autumnalis
889;Sphyraena argentea
890;Sphyraena lucasana
891;Sphyraena idiastes
891;Sphyraena idiastes
891;Sphyraena idiastes
891;Sphyraena idiastes
892;Sphyraena ensis
893;Sphyraena helleri
894;Sphyraena barracuda
895;Plasmodium vivax
895;Plasmodium vivax
895;Plasmodium vivax
895;Plasmodium vivax
895;Plasmodium vivax
895;Plasmodium vivax
896;Clarias gariepinus
898;Clupea harengus
899;Agama stellio stellio
900;Cryptosporidium parvum
900;Cryptosporidium parvum
900;Cryptosporidium parvum
900;Cryptosporidium parvum
900;Cryptosporidium parvum
900;Cryptosporidium parvum
900;Cryptosporidium parvum
901;Plasmodium malariae
901;Plasmodium malariae
902;Plasmodium ovale
903;Eimeria acervulina
905;Eimeria maxima
905;Eimeria maxima
906;Babesia bovis
906;Babesia bovis
906;Babesia bovis
907;Cyclodina aenea
908;Oligosoma nigriplantare polychroma
909;Oligosoma zelandicum
910;Cyclodina macgregori
911;Hoplodactylus chrysosireticus
912;Hoplodactylus maculatus
914;Champsocephalus gunnari
915;Pontonia pinnophylax
